(-0.019714171234557147,0.1)
(-0.7294243356786143,-0.61)
(-0.13799919864190002,0.0)
(-0.2267129691974072,-0.15)
(-0.5519967945676001,-0.5)
(-0.8969947911723501,-0.93)
(-0.059142513703671434,-0.05)
(-0.6209963938885501,-0.54)
(-0.5618538801848786,-0.65)
(-0.9364231336414643,-0.78)
(0.38442633907386436,0.41)
(-0.40414051030842146,-0.41)
(0.039428342469114294,0.09)
(-1.1729931884561502,-1.35)
(-1.803846667961979,-1.91)
(1.6855616405546359,1.82)
(0.6407105651231072,0.81)
(0.18728462672829288,0.25)
(-0.4139975959257,-0.3)
(-1.1631361028388716,-1.08)
(0.08871377055550715,0.18)
(-0.20699879796285,-0.31)
(0.4731401096293715,0.61)
(-0.9857085617278573,-0.92)
(0.7885668493822858,0.76)
(1.0349939898142502,0.95)
(1.153279017221593,1.18)
(1.823560839196536,2.0)
(-0.6505676507403858,-0.78)
(-1.7644183254928645,-1.7)
(-1.9418458666038787,-2.09)
(-0.5224255377157644,-0.6)
(-0.5717109658021572,-0.62)
(0.5914251370367143,0.74)
(-1.2124215309252644,-1.11)
(-0.08871377055550715,-0.18)
(2.562842260492429,2.56)
(-0.3252838253701929,-0.2)
(0.3351409109874715,0.35)
(0.5914251370367143,0.65)
(1.3898490720362786,1.47)
(-2.0601308940112215,-2.14)
(0.27599839728380005,0.14)
(-1.4095632432708358,-1.35)
(0.7787097637650072,0.85)
(-0.8279951918514,-1.01)
(0.30556965413563575,0.22)
(0.9364231336414643,1.1)
(-0.12814211302462145,-0.03)
(-0.24642714043196431,-0.31)
(-0.7885668493822858,-0.8)
(1.2321357021598216,1.13)
(0.7195672500613358,0.84)
(-0.8674235343205144,-1.03)
(-0.6604247363576644,-0.67)
(1.3109923870980502,1.25)
(-0.8378522774686786,-1.03)
(-0.20699879796285,-0.19)
(0.7787097637650072,0.95)
(-0.8772806199377929,-0.9)
(0.5027113664812072,0.51)
(0.9265660480241857,1.01)
(-0.29571256851835714,-0.31)
(-1.3109923870980502,-1.34)
(0.44356885277753577,0.3)
(-1.0744223322833646,-1.23)
(-0.2267129691974072,-0.26)
(1.5377053562954575,1.5)
(1.4785628425917858,1.63)
(0.37456925345658576,0.44)
(-0.2858554829010786,-0.24)
(-1.064565246666086,-1.01)
(-0.1084279417900643,-0.21)
(0.6111393082712715,0.69)
(0.6111393082712715,0.64)
(0.7688526781477287,0.78)
(1.429277414505393,1.49)
(-0.13799919864190002,-0.21)
(0.3351409109874715,0.26)
(0.13799919864190002,0.11)
(-0.4238546815429786,-0.51)
(0.8674235343205144,0.99)
(0.7097101644440572,0.81)
(-0.7195672500613358,-0.8)
(-1.0054227329624144,-0.91)
(-0.2168558835801286,-0.07)
(2.4741284899369216,2.67)
(1.2814211302462144,1.22)
(-1.2814211302462144,-1.4)
(-1.1927073596907072,-1.26)
(-0.2661413116665215,-0.11)
(-0.8181381062341215,-0.84)
(0.3252838253701929,0.38)
(1.803846667961979,1.91)
(0.44356885277753577,0.49)
(0.1774275411110143,0.1)
(0.009857085617278574,-0.18)
(0.7294243356786143,0.77)
(-1.015279818579693,-0.91)
(2.651556031047936,2.62)
(0.5717109658021572,0.74)
(-0.3942834246911429,-0.54)
(0.2267129691974072,0.12)
(-0.7688526781477287,-0.56)
(0.4534259383948144,0.39)
(-1.823560839196536,-1.97)
(-1.0448510754315288,-1.09)
(0.30556965413563575,0.31)
(-1.6264191268509645,-1.58)
(0.07885668493822859,0.08)
(-0.3942834246911429,-0.22)
(-0.6012822226539929,-0.37)
(-3.6964071064794646,-3.74)
(-0.31542673975291435,-0.41)
(0.20699879796285,0.16)
(1.547562441912736,1.65)
(0.44356885277753577,0.4)
(1.6954187261719145,1.54)
(1.86298918166565,1.72)
(-0.009857085617278574,-0.09)
(-0.8969947911723501,-0.91)
(-0.7885668493822858,-0.8)
(-0.46328302401209287,-0.35)
(-0.5421397089503215,-0.7)
(0.9167089624069072,0.9)
(-1.2124215309252644,-1.41)
(0.8378522774686786,0.93)
(-0.019714171234557147,0.03)
(0.19714171234557146,0.15)
(0.23657005481468574,0.25)
(0.059142513703671434,0.01)
(-0.8378522774686786,-0.85)
(0.2562842260492429,0.15)
(-0.2267129691974072,-0.04)
(0.7688526781477287,0.73)
(0.15771336987645718,0.05)
(-1.0251369041969716,-0.89)
(-0.48299719524665,-0.54)
(-0.6505676507403858,-0.76)
(-0.34499799660475,-0.6)
(1.0448510754315288,1.07)
(-0.6998530788267786,-0.91)
(0.24642714043196431,0.29)
(-0.31542673975291435,-0.34)
(0.09857085617278573,0.17)
(0.4337117671602572,0.41)
(-0.7392814212958929,-0.7)
(-1.2124215309252644,-1.38)
(0.24642714043196431,0.29)
(0.8181381062341215,0.89)
(1.5771336987645717,1.5)
(-0.15771336987645718,-0.19)
(0.8969947911723501,0.98)
(0.1774275411110143,0.06)
(0.1084279417900643,-0.02)
(1.5377053562954575,1.74)
(0.7787097637650072,0.78)
(0.4238546815429786,0.36)
(-1.1631361028388716,-1.09)
(-2.119273407714893,-2.22)
(0.1084279417900643,0.14)
(0.9167089624069072,0.93)
(-0.30556965413563575,-0.53)
(0.946280219258743,0.86)
(0.24642714043196431,0.21)
(-0.7491385069131715,-0.7)
(-0.31542673975291435,-0.45)
(-1.064565246666086,-0.99)
(0.7984239349995644,0.83)
(-0.46328302401209287,-0.47)
(-0.5815680514194358,-0.72)
(0.15771336987645718,0.11)
(-0.30556965413563575,-0.18)
(-0.2562842260492429,-0.24)
(1.291278215863493,1.34)
(-0.40414051030842146,-0.36)
(-0.009857085617278574,0.12)
(-1.1828502740734286,-1.2)
(1.1828502740734286,1.2)
(0.6505676507403858,0.66)
(0.6801389075922215,0.78)
(-0.20699879796285,-0.01)
(1.3109923870980502,1.38)
(0.20699879796285,0.29)
(0.019714171234557147,-0.06)
(-1.064565246666086,-0.95)
(2.0699879796285003,1.95)
(-0.4139975959257,-0.28)
(-0.4534259383948144,-0.42)
(-0.2168558835801286,-0.16)
(-0.039428342469114294,-0.11)
(-1.86298918166565,-1.88)
(0.8082810206168429,0.7)
(-1.3898490720362786,-1.36)
(0.9955656473451359,1.05)
(0.8378522774686786,0.71)
(-1.0251369041969716,-1.09)
(0.15771336987645718,0.09)
(1.3307065583326074,1.26)
(-0.6012822226539929,-0.6)
(-0.7984239349995644,-0.95)
(-0.8674235343205144,-0.68)
(0.8378522774686786,0.97)
(1.0349939898142502,1.06)
(1.4391345001226716,1.36)
(1.774275411110143,1.62)
(-0.19714171234557146,0.1)
(1.5968478699991289,1.63)
(1.7447041542583073,1.59)
(0.059142513703671434,0.16)
(0.039428342469114294,-0.01)
(0.4139975959257,0.54)
(-0.8772806199377929,-0.81)
(2.2079871782704004,2.25)
(-0.7589955925304501,-0.88)
(0.6899959932095,0.64)
(0.24642714043196431,0.33)
(-0.6308534795058287,-0.65)
(-0.7097101644440572,-0.75)
(-1.2124215309252644,-1.18)
(-1.222278616542543,-1.17)
(-0.30556965413563575,-0.3)
(1.4884199282090644,1.52)
(-0.08871377055550715,0.07)
(1.6461332980855214,1.66)
(-0.009857085617278574,0.04)
(-0.29571256851835714,-0.33)
(0.4238546815429786,0.46)
(0.6801389075922215,0.59)
(1.2715640446289358,1.18)
(0.8772806199377929,0.97)
(1.1335648459870358,1.05)
(1.3898490720362786,1.64)
(0.46328302401209287,0.43)
(0.6505676507403858,0.58)
(-2.533271003640593,-2.58)
(0.34499799660475,0.15)
(0.30556965413563575,0.23)
(0.1774275411110143,0.21)
(-0.2661413116665215,-0.39)
(0.46328302401209287,0.53)
(-0.06899959932095001,-0.1)
(-1.6559903837028,-1.53)
(0.3548550822220286,0.3)
(0.12814211302462145,-0.04)
(-1.0744223322833646,-1.24)
(1.547562441912736,1.51)
(0.9955656473451359,0.95)
(0.38442633907386436,0.4)
(0.23657005481468574,0.23)
(0.1774275411110143,0.25)
(1.153279017221593,1.27)
(1.1828502740734286,1.11)
(0.7097101644440572,0.79)
(1.1927073596907072,1.14)
(-1.9221316953693217,-1.91)
(0.670281821974943,0.79)
(0.8279951918514,0.68)
(-0.6899959932095,-0.82)
(-2.395271804998693,-2.36)
(0.6998530788267786,0.66)
(1.2617069590116574,1.31)
(-0.13799919864190002,-0.08)
(-1.0251369041969716,-0.97)
(1.498277013826343,1.54)
(0.06899959932095001,0.18)
(-0.5421397089503215,-0.71)
(-0.44356885277753577,-0.42)
(-0.9265660480241857,-0.77)
(0.059142513703671434,0.08)
(0.6209963938885501,0.68)
(1.291278215863493,1.42)
(-0.8181381062341215,-0.85)
(0.019714171234557147,-0.05)
(1.6855616405546359,1.93)
(1.6757045549373573,1.83)
(-0.8477093630859572,-0.91)
(0.14785628425917857,0.24)
(1.7249899830237503,1.53)
(0.44356885277753577,0.65)
(-0.8969947911723501,-0.79)
(0.2562842260492429,0.2)
(1.5968478699991289,1.56)
(-0.946280219258743,-0.97)
(0.059142513703671434,-0.0)
(0.8575664487032358,0.9)
(0.8871377055550715,1.01)
(0.15771336987645718,0.29)
(1.1335648459870358,1.16)
(1.5081340994436216,1.32)
(0.6899959932095,0.73)
(-0.1084279417900643,-0.11)
(0.8674235343205144,1.05)
(0.8871377055550715,1.03)
(1.5771336987645717,1.54)
(-0.6801389075922215,-0.51)
(0.059142513703671434,0.05)
(1.0744223322833646,1.14)
(-1.1039935891352002,-1.16)
(1.4785628425917858,1.64)
(-0.5815680514194358,-0.62)
(-0.6111393082712715,-0.53)
(0.6899959932095,0.63)
(2.493842661171479,2.48)
(0.009857085617278574,0.11)
(-1.153279017221593,-1.04)
(-0.48299719524665,-0.42)
(0.9758514761105787,1.1)
(0.19714171234557146,0.34)
(-1.6067049556164072,-1.6)
(0.30556965413563575,0.16)
(-1.015279818579693,-1.07)
(-0.14785628425917857,-0.11)
(0.4337117671602572,0.49)
(0.8279951918514,0.97)
(-0.38442633907386436,-0.43)
(0.09857085617278573,0.03)
(0.4337117671602572,0.46)
(1.1729931884561502,1.19)
(-0.6407105651231072,-0.65)
(0.20699879796285,0.3)
(-0.16757045549373575,-0.09)
(0.8674235343205144,0.87)
(0.3942834246911429,0.34)
(0.8871377055550715,0.97)
(-0.019714171234557147,-0.05)
(0.20699879796285,0.25)
(-0.2168558835801286,-0.39)
(1.9221316953693217,1.96)
(0.5224255377157644,0.7)
(1.064565246666086,1.05)
(-1.3898490720362786,-1.46)
(-1.5377053562954575,-1.57)
(-1.498277013826343,-1.45)
(-1.015279818579693,-0.98)
(-0.2858554829010786,-0.25)
(1.3997061576535572,1.44)
(2.030559637159386,1.98)
(0.9561373048760216,1.03)
(0.7195672500613358,0.82)
(0.059142513703671434,-0.05)
(-0.6111393082712715,-0.71)
(-0.15771336987645718,-0.13)
(-0.532282623333043,-0.73)
(-0.946280219258743,-0.95)
(0.4534259383948144,0.42)
(1.705275811789193,1.76)
(-1.0941365035179216,-1.3)
(0.5027113664812072,0.4)
(1.7841324967274217,1.85)
(0.670281821974943,0.73)
(-1.7249899830237503,-1.68)
(0.5519967945676001,0.61)
(1.6658474693200787,1.8)
(-1.291278215863493,-1.2)
(-0.4731401096293715,-0.55)
(-1.1828502740734286,-1.27)
(-1.153279017221593,-1.24)
(0.2168558835801286,0.24)
(0.8871377055550715,0.8)
(0.6801389075922215,0.6)
(0.9364231336414643,0.91)
(-0.24642714043196431,-0.34)
(-0.3942834246911429,-0.3)
(0.6209963938885501,0.69)
(-0.4238546815429786,-0.44)
(-1.4391345001226716,-1.67)
(-0.029571256851835717,0.03)
(0.5421397089503215,0.7)
(1.2518498733943788,1.44)
(0.6111393082712715,0.5)
(0.4731401096293715,0.55)
(-0.24642714043196431,-0.33)
(-0.09857085617278573,-0.18)
(1.0941365035179216,1.08)
(-1.1039935891352002,-1.17)
(-1.3504207295671646,-1.36)
(1.7348470686410289,1.82)
(-0.36471216783930716,-0.4)
(-0.44356885277753577,-0.44)
(0.2267129691974072,0.29)
(0.06899959932095001,0.13)
(-1.8728462672829287,-1.84)
(0.2168558835801286,0.1)
(-1.1039935891352002,-1.08)
(-0.5914251370367143,-0.62)
(0.3548550822220286,0.37)
(1.0251369041969716,0.95)
(-0.8575664487032358,-0.87)
(0.8378522774686786,0.75)
(1.084279417900643,1.12)
(-0.3252838253701929,-0.28)
(-0.9364231336414643,-0.92)
(0.1084279417900643,-0.05)
(0.2562842260492429,0.26)
(-1.4194203288881144,-1.39)
(0.6308534795058287,0.49)
(-0.44356885277753577,-0.39)
(1.4687057569745072,1.48)
(1.8137037535792575,1.82)
(0.07885668493822859,-0.02)
(-1.5869907843818503,-1.66)
(1.2715640446289358,1.11)
(0.2661413116665215,0.29)
(-1.6165620412336859,-1.66)
(0.5125684520984858,0.34)
(0.9068518767896288,0.97)
(-0.039428342469114294,-0.13)
(-0.09857085617278573,-0.09)
(-0.06899959932095001,-0.07)
(-0.009857085617278574,0.09)
(-0.2661413116665215,-0.41)
(-0.670281821974943,-0.62)
(-0.9857085617278573,-1.0)
(-1.6658474693200787,-1.75)
(0.19714171234557146,0.32)
(0.5618538801848786,0.58)
(0.8871377055550715,0.9)
(0.8772806199377929,0.86)
(-0.059142513703671434,-0.2)
(2.0601308940112215,1.93)
(-0.7885668493822858,-0.75)
(2.2671296919740715,2.31)
(0.7294243356786143,0.85)
(0.19714171234557146,0.16)
(-0.38442633907386436,-0.34)
(0.5914251370367143,0.75)
(0.2562842260492429,0.3)
(-0.38442633907386436,-0.59)
(-0.5224255377157644,-0.52)
(0.1084279417900643,0.09)
(0.8969947911723501,0.72)
(-0.7885668493822858,-0.68)
(0.9561373048760216,1.0)
(-0.3548550822220286,-0.28)
(-0.5519967945676001,-0.6)
(0.30556965413563575,0.31)
(0.8082810206168429,0.84)
(0.5125684520984858,0.45)
(0.23657005481468574,0.25)
(1.1927073596907072,1.17)
(1.7644183254928645,1.8)
(-0.11828502740734287,-0.11)
(-0.009857085617278574,0.08)
(0.7885668493822858,0.67)
(-0.029571256851835717,-0.0)
(-0.7688526781477287,-0.9)
(-0.4337117671602572,-0.49)
(0.14785628425917857,0.01)
(0.532282623333043,0.65)
(-0.31542673975291435,-0.21)
(-0.6308534795058287,-0.46)
(1.567276613147293,1.4)
(-0.3351409109874715,-0.29)
(0.7688526781477287,0.74)
(0.2858554829010786,0.42)
(1.1828502740734286,1.27)
(-0.5027113664812072,-0.53)
(-0.29571256851835714,-0.4)
(-0.532282623333043,-0.59)
(-0.8477093630859572,-0.81)
(0.37456925345658576,0.17)
(-0.8279951918514,-0.95)
(2.1094163220976148,2.09)
(-2.5924135173442644,-2.36)
(-0.3548550822220286,-0.21)
(-2.3558434625295788,-2.54)
(-0.15771336987645718,-0.16)
(0.2858554829010786,0.3)
(-0.1084279417900643,-0.1)
(0.946280219258743,0.93)
(-1.2321357021598216,-1.17)
(0.029571256851835717,0.02)
(-0.15771336987645718,-0.3)
(-0.27599839728380005,-0.25)
(-0.8969947911723501,-0.97)
(-0.3252838253701929,-0.35)
(-0.8674235343205144,-0.71)
(-0.27599839728380005,-0.2)
(0.08871377055550715,0.25)
(0.38442633907386436,0.56)
(0.059142513703671434,0.0)
(0.2562842260492429,0.15)
(-0.059142513703671434,-0.07)
(-1.0448510754315288,-0.93)
(-0.6407105651231072,-0.49)
(0.9068518767896288,0.9)
(-2.1587017501840076,-2.27)
(0.7097101644440572,0.54)
(0.019714171234557147,0.09)
(0.039428342469114294,-0.02)
(0.1084279417900643,0.13)
(-0.2858554829010786,-0.33)
(-1.2814211302462144,-1.34)
(-1.1335648459870358,-1.14)
(0.6308534795058287,0.68)
(-0.7984239349995644,-0.78)
(0.8181381062341215,0.9)
(-0.4337117671602572,-0.19)
(-0.18728462672829288,-0.01)
(0.36471216783930716,0.49)
(-0.009857085617278574,0.02)
(-0.7294243356786143,-0.69)
(1.379991986419,1.17)
(-1.0941365035179216,-1.2)
(0.5815680514194358,0.84)
(-0.15771336987645718,-0.09)
(2.858554829010786,2.71)
(-0.5125684520984858,-0.54)
(0.9561373048760216,1.01)
(0.2661413116665215,0.24)
(0.5421397089503215,0.55)
(0.46328302401209287,0.36)
(1.360277815184443,1.39)
(0.5519967945676001,0.63)
(0.8674235343205144,0.94)
(-1.1729931884561502,-1.27)
(0.6012822226539929,0.58)
(0.40414051030842146,0.41)
(1.064565246666086,1.08)
(0.40414051030842146,0.42)
(-0.5815680514194358,-0.61)
(-1.4588486713572286,-1.33)
(0.06899959932095001,0.07)
(-0.1774275411110143,-0.05)
(-0.2168558835801286,-0.25)
(0.670281821974943,0.77)
(-0.049285428086392864,0.11)
(-1.1729931884561502,-1.23)
(-0.15771336987645718,-0.19)
(-0.2858554829010786,-0.28)
(-1.9517029522211573,-1.87)
(1.5869907843818503,1.5)
(0.5027113664812072,0.54)
(-0.6012822226539929,-0.63)
(-0.23657005481468574,-0.23)
(-0.31542673975291435,-0.16)
(-0.6308534795058287,-0.55)
(-0.8674235343205144,-0.89)
(-0.2858554829010786,-0.22)
(0.48299719524665,0.53)
(-0.13799919864190002,-0.18)
(1.6067049556164072,1.73)
(0.7195672500613358,0.67)
(0.946280219258743,0.93)
(0.4238546815429786,0.42)
(0.11828502740734287,-0.02)
(0.4139975959257,0.43)
(-0.7984239349995644,-0.88)
(-0.532282623333043,-0.57)
(0.46328302401209287,0.45)
(-0.20699879796285,-0.32)
(1.4095632432708358,1.29)
(1.1927073596907072,1.41)
(1.0349939898142502,1.16)
(-0.18728462672829288,-0.17)
(1.5771336987645717,1.55)
(0.039428342469114294,-0.02)
(0.3252838253701929,0.27)
(-1.8137037535792575,-1.64)
(0.3942834246911429,0.34)
(0.8181381062341215,0.82)
(-0.009857085617278574,-0.1)
(0.5717109658021572,0.48)
(-1.4391345001226716,-1.47)
(-1.3011353014807716,-1.25)
(1.1039935891352002,1.19)
(-0.1084279417900643,-0.26)
(1.0941365035179216,1.09)
(0.6209963938885501,0.89)
(0.38442633907386436,0.38)
(-0.049285428086392864,-0.1)
(-0.6111393082712715,-0.64)
(0.19714171234557146,0.26)
(1.498277013826343,1.74)
(-1.8137037535792575,-1.8)
(1.1335648459870358,0.98)
(1.064565246666086,0.96)
(0.4139975959257,0.45)
(-0.40414051030842146,-0.3)
(0.2858554829010786,0.39)
(0.49285428086392863,0.35)
(1.3898490720362786,1.37)
(-0.5914251370367143,-0.59)
(-1.912274609752043,-1.94)
(-0.5618538801848786,-0.69)
(2.1587017501840076,2.14)
(-1.2321357021598216,-1.36)
(0.40414051030842146,0.45)
(-0.6308534795058287,-0.56)
(-0.8772806199377929,-0.84)
(0.20699879796285,0.18)
(-0.34499799660475,-0.3)
(-0.019714171234557147,-0.16)
(-1.0547081610488074,-1.03)
(0.6407105651231072,0.63)
(1.843275010431093,1.76)
(-0.670281821974943,-0.74)
(1.2025644453079858,1.16)
(-0.49285428086392863,-0.44)
(-0.5421397089503215,-0.48)
(0.7294243356786143,0.68)
(-1.1237077603697572,-1.29)
(1.636276212468243,1.69)
(-0.13799919864190002,-0.16)
(-1.7447041542583073,-1.66)
(0.29571256851835714,0.23)
(0.1774275411110143,0.21)
(0.019714171234557147,0.05)
(0.31542673975291435,0.22)
(-0.12814211302462145,-0.1)
(-0.2858554829010786,-0.14)
(-0.2858554829010786,-0.19)
(-0.5421397089503215,-0.63)
(1.5081340994436216,1.54)
(-0.8181381062341215,-0.81)
(0.34499799660475,0.28)
(-0.36471216783930716,-0.37)
(0.5914251370367143,0.59)
(-1.5869907843818503,-1.54)
(-1.2321357021598216,-1.37)
(-0.40414051030842146,-0.29)
(-0.7885668493822858,-0.8)
(1.7447041542583073,1.78)
(-1.064565246666086,-1.1)
(-1.0547081610488074,-1.1)
(0.8279951918514,0.96)
(-0.6209963938885501,-0.73)
(0.4731401096293715,0.5)
(0.12814211302462145,0.35)
(-0.23657005481468574,-0.24)
(-0.08871377055550715,-0.05)
